-1.5211,0.269952
-1.51205,0.256561
-1.50287,0.243255
-1.49357,0.230034
-1.48415,0.216897
-1.47462,0.203845
-1.46497,0.190875
-1.45521,0.177989
-1.44535,0.165185
-1.43538,0.152462
-1.4253,0.139821
-1.41513,0.12726
-1.40486,0.114778
-1.39449,0.102376
-1.38403,0.0900527
-1.37348,0.0778069
-1.36284,0.0656381
-1.35212,0.0535458
-1.34131,0.0415292
-1.33041,0.0295875
-1.31944,0.0177202
-1.30839,0.00592638
-1.29725,-0.0057946
-1.28605,-0.0174435
-1.27477,-0.029021
-1.26342,-0.040528
-1.252,-0.0519651
-1.2405,-0.0633332
-1.22895,-0.0746329
-1.21732,-0.0858651
-1.20564,-0.0970305
-1.19389,-0.10813
-1.18207,-0.119164
-1.1702,-0.130134
-1.15827,-0.14104
-1.14629,-0.151883
-1.13424,-0.162664
-1.12215,-0.173384
-1.10999,-0.184044
-1.09779,-0.194644
-1.08554,-0.205185
-1.07323,-0.215668
-1.06088,-0.226094
-1.04848,-0.236464
-1.03604,-0.246779
-1.02355,-0.257038
-1.01102,-0.267245
-0.998439,-0.277398
-0.985821,-0.287499
-0.973162,-0.29755
-0.960463,-0.30755
-0.947726,-0.317501
-0.934951,-0.327404
-0.92214,-0.33726
-0.909293,-0.347069
-0.896412,-0.356834
-0.883498,-0.366554
-0.870551,-0.37623
-0.857572,-0.385865
-0.844563,-0.395458
-0.831525,-0.405011
-0.818458,-0.414525
-0.805364,-0.424002
-0.792244,-0.433442
-0.779098,-0.442846
-0.765928,-0.452216
-0.752734,-0.461554
-0.739518,-0.47086
-0.726281,-0.480135
-0.713023,-0.489382
-0.699747,-0.498601
-0.686452,-0.507794
-0.673141,-0.516962
-0.659814,-0.526108
-0.646472,-0.535232
-0.633117,-0.544337
-0.619749,-0.553424
-0.606371,-0.562495
-0.592983,-0.571552
-0.579587,-0.580596
-0.566184,-0.589631
-0.552776,-0.598657
-0.539364,-0.607678
-0.525949,-0.616694
-0.512534,-0.62571
-0.49912,-0.634728
-0.485709,-0.64375
-0.472303,-0.65278
-0.458903,-0.66182
-0.445513,-0.670873
-0.432133,-0.679943
-0.418767,-0.689032
-0.405417,-0.698141
-0.392084,-0.707276
-0.378773,-0.716442
-0.365488,-0.725647
-0.352232,-0.734897
-0.33901,-0.744201
-0.325826,-0.753564
-0.312682,-0.762986
-0.299581,-0.772462
-0.286526,-0.781989
-0.27352,-0.791564
-0.260567,-0.801187
-0.247679,-0.81089
-0.234873,-0.820716
-0.222166,-0.830709
-0.209574,-0.840914
-0.197114,-0.851372
-0.184785,-0.862048
-0.172577,-0.872839
-0.160476,-0.883635
-0.148469,-0.894331
-0.136543,-0.904818
-0.124704,-0.915061
-0.113048,-0.925365
-0.101698,-0.936135
-0.0907768,-0.947776
-0.0804061,-0.960692
-0.070709,-0.975288
-0.0617965,-0.991909
-0.0536649,-1.01029
-0.046243,-1.02982
-0.0394593,-1.04987
-0.0332419,-1.06983
-0.0275192,-1.08907
-0.0222193,-1.10697
-0.0172706,-1.12291
-0.0126012,-1.13627
-0.0081396,-1.14643
-0.00381387,-1.15277
0.000447664,-1.15467
0.00471675,-1.15179
0.00906513,-1.14459
0.0135645,-1.1337
0.0182867,-1.11975
0.0233034,-1.10334
0.0286863,-1.08511
0.0345072,-1.06567
0.0408379,-1.04564
0.04775,-1.02564
0.0553153,-1.00631
0.0636055,-0.988244
0.0726883,-0.972056
0.0825374,-0.957847
0.0930343,-0.945233
0.104056,-0.933809
0.115481,-0.923171
0.127185,-0.912913
0.139048,-0.902633
0.15099,-0.892093
0.163015,-0.881367
0.175138,-0.870563
0.18737,-0.859788
0.199725,-0.849149
0.212215,-0.838746
0.224832,-0.828589
0.237561,-0.818635
0.250386,-0.808838
0.263289,-0.799156
0.276254,-0.789544
0.28927,-0.779979
0.302335,-0.770462
0.315445,-0.760998
0.328598,-0.751588
0.341791,-0.742238
0.35502,-0.732946
0.368282,-0.723706
0.381573,-0.71451
0.394889,-0.705351
0.408226,-0.696222
0.42158,-0.687117
0.434949,-0.678032
0.448331,-0.668966
0.461723,-0.659916
0.475124,-0.650878
0.488532,-0.64185
0.501944,-0.632829
0.515358,-0.623812
0.528773,-0.614796
0.542188,-0.605779
0.555599,-0.596757
0.569006,-0.58773
0.582408,-0.578693
0.595802,-0.569646
0.609188,-0.560587
0.622564,-0.551513
0.635929,-0.542422
0.649281,-0.533313
0.66262,-0.524185
0.675944,-0.515034
0.689252,-0.505861
0.702543,-0.496662
0.715816,-0.487437
0.729069,-0.478185
0.742302,-0.468903
0.755513,-0.459591
0.768702,-0.450247
0.781867,-0.440869
0.795008,-0.431458
0.808123,-0.42201
0.821211,-0.412526
0.834272,-0.403003
0.847304,-0.393442
0.860307,-0.38384
0.873279,-0.374197
0.886219,-0.364511
0.899127,-0.354782
0.912001,-0.345008
0.92484,-0.335189
0.937643,-0.325324
0.95041,-0.315411
0.963139,-0.305449
0.97583,-0.295438
0.98848,-0.285377
1.00109,-0.275265
1.01366,-0.2651
1.02618,-0.254883
1.03866,-0.244612
1.0511,-0.234286
1.06349,-0.223904
1.07583,-0.213466
1.08812,-0.202971
1.10036,-0.192417
1.11256,-0.181805
1.1247,-0.171133
1.13678,-0.1604
1.14881,-0.149606
1.16079,-0.138749
1.17271,-0.12783
1.18457,-0.116847
1.19636,-0.105799
1.2081,-0.0946856
1.21978,-0.0835062
1.23139,-0.0722598
1.24293,-0.0609458
1.25441,-0.0495632
1.26581,-0.0381115
1.27715,-0.0265897
1.28841,-0.0149972
1.2996,-0.0033332
1.31072,0.00840304
1.32176,0.0202123
1.33271,0.0320952
1.34359,0.0440525
1.35438,0.056085
1.36509,0.0681934
1.37571,0.0803783
1.38624,0.0926405
1.39668,0.104981
1.40703,0.117399
1.41728,0.129897
1.42743,0.142475
1.43748,0.155134
1.44743,0.167873
1.45728,0.180695
1.46701,0.193599
1.47663,0.206586
1.48614,0.219656
1.49554,0.23281
1.50481,0.246049
1.51396,0.259373
1.52299,0.272782
1.53189,0.286277
1.54065,0.299858
1.54928,0.313525
1.55778,0.32728
1.56612,0.341121
1.57433,0.35505
1.58238,0.369066
1.59028,0.383169
1.59802,0.39736
1.6056,0.411638
1.61301,0.426003
1.62025,0.440455
1.62731,0.454993
1.6342,0.469616
1.6409,0.484326
1.64741,0.499124
1.65373,0.514009
1.65984,0.528974
1.66575,0.544014
1.67145,0.559123
1.67694,0.574314
1.6822,0.58961
1.68724,0.605029
1.69204,0.620525
1.6966,0.636005
1.70091,0.651385
1.70497,0.666795
1.70878,0.682576
1.71235,0.699051
1.71566,0.71576
1.71864,0.731385
1.72125,0.744684
1.72354,0.757491
1.72572,0.77487
1.72799,0.801649
1.73017,0.835627
1.73175,0.868514
